This is the FreeWX-Wi Log


DATE,MONTH,TIME,TEMPERATURE,HUMIDITY,DEWPOINT,WINDCHILL,HEAT INDEX,WIND SPEED,WIND DIRECTION,GUST SPEED,GUST DIRECTION,BAROMETER,TREND,RAIN RATE,RAIN TOTAL,INDOOR TEMPERATURE,INDOOR HUMIDITY
1,March,05:14,+25.2,44,+6.3,+24.8,n.a.,1.8,320,2.2,73,29.35,Steady,0,2.05,+68,36
1,March,05:29,+24.8,44,+6.1,+24.8,n.a.,1.6,311,0,313,29.35,Steady,0,2.05,+67.5,36
1,March,05:44,+24.6,45,+6.3,+24.6,n.a.,2,344,6.3,12,29.35,Steady,0,2.05,+67.8,36
1,March,05:59,+24.4,44,+5.7,+24.4,n.a.,2.7,344,3.6,8,29.35,Steady,0,2.05,+68,36
1,March,06:14,+24.4,45,+6.3,+24.4,n.a.,2.7,324,0,53,29.35,Steady,0,2.05,+67.6,36
1,March,06:29,+24.3,43,+5,+24.3,n.a.,2.9,329,8.3,293,29.35,Steady,0,2.05,+67.6,36
1,March,06:44,+24.1,43,+4.8,+19.4,n.a.,3.4,290,5.8,250,29.38,Steady,0,2.05,+67.3,36
1,March,06:59,+23.5,44,+4.8,+23,n.a.,2.9,281,0,321,29.38,Steady,0,2.05,+67.8,36
1,March,07:14,+23.2,45,+5,+23,n.a.,2.5,325,4,62,29.38,Steady,0,2.05,+67.8,36
1,March,07:29,+22.1,48,+5.4,+21.2,n.a.,2.2,318,2.7,90,29.38,Steady,0,2.05,+67.5,36
1,March,07:44,+22.5,47,+5.4,+22.5,n.a.,1.8,344,4.9,283,29.38,Steady,0,2.05,+67.6,36
1,March,07:59,+23,47,+5.7,+23,n.a.,1.6,30,4,318,29.38,Steady,0,2.05,+68,36
1,March,08:14,+27.9,35,+3.7,+28.2,n.a.,2.5,17,4.9,108,29.38,Steady,0,2.05,+67.8,36
1,March,08:29,+29.8,32,+3.6,+29.8,n.a.,3.4,20,4.9,30,29.38,Steady,0,2.05,+67.6,36
1,March,08:44,+26.8,34,+2.3,+26.6,n.a.,2.7,335,10.1,15,29.38,Steady,0,2.05,+68,36
1,March,08:59,+27.5,36,+4.1,+26.6,n.a.,2.9,319,3.1,80,29.38,Steady,0,2.05,+68,35
1,March,09:14,+25.5,38,+3.6,+24.8,n.a.,2.9,350,5.4,281,29.38,Steady,0,2.05,+67.6,36
1,March,09:29,+26.2,36,+3,+26.2,n.a.,2.9,313,6.3,337,29.38,Steady,0,2.05,+67.6,36
1,March,09:44,+32,31,+4.8,+32,n.a.,2.2,313,0,286,29.41,Steady,0,2.05,+67.5,36
1,March,09:59,+28.4,33,+3,+28.4,n.a.,2.5,325,4,280,29.41,Steady,0,2.05,+68.2,36
1,March,10:14,+28.6,32,+2.5,+23,n.a.,3.6,328,7.6,275,29.44,Rising,0,2.05,+68.4,36
1,March,10:29,+29.3,32,+3.2,+29.5,n.a.,4.3,323,4,277,29.44,Rising,0,2.05,+68,36
1,March,10:44,+29.5,31,+2.7,+24.8,n.a.,4.7,299,6.3,326,29.44,Rising,0,2.05,+68.2,36
1,March,10:59,+32,31,+4.8,+32,n.a.,5.4,302,4.5,289,29.41,Rising,0,2.05,+68.2,36
1,March,11:14,+35.2,30,+7,+35.2,n.a.,5.1,306,4,232,29.41,Steady,0,2.05,+68.9,36
1,March,11:29,+34.5,27,+4.1,+33.8,n.a.,4.5,318,5.4,283,29.41,Steady,0,2.05,+69.4,35
1,March,11:44,+35.4,30,+7.2,+35.4,n.a.,4.7,322,4,324,29.41,Steady,0,2.05,+69.3,35
1,March,11:59,+32.9,28,+3.4,+30.2,n.a.,5.6,306,10.1,264,29.41,Steady,0,2.05,+69.6,35
1,March,12:14,+34.2,27,+3.7,+28.4,n.a.,6.3,301,11,322,29.38,Steady,0,2.05,+69.8,35
1,March,12:29,+35.4,25,+3.2,+30.2,n.a.,5.1,310,5.8,42,29.38,Steady,0,2.05,+70.2,35
1,March,12:44,+36.9,24,+3.6,+36.9,n.a.,4,327,5.4,339,29.38,Steady,0,2.05,+70.7,35
1,March,12:59,+36.1,24,+2.8,+35.6,n.a.,4.3,334,13.2,24,29.38,Steady,0,2.05,+70.5,35
1,March,13:14,+38.1,24,+4.6,+37.4,n.a.,4.3,342,3.1,357,29.38,Steady,0,2.05,+71.1,35
1,March,13:29,+37,22,+1.8,+37,n.a.,4.3,350,5.4,265,29.38,Steady,0,2.05,+71.1,35
1,March,13:44,+36.9,24,+3.6,+36.9,n.a.,4.3,314,5.8,233,29.38,Steady,0,2.05,+71.2,35
1,March,13:59,+36.7,22,+1.4,+36.7,n.a.,4.3,324,6.3,296,29.41,Steady,0,2.05,+71.2,35
1,March,14:14,+36.5,22,+1.4,+33.8,n.a.,5.1,325,7.6,272,29.41,Steady,0,2.05,+71.4,35
1,March,14:29,+37,22,+1.8,+32,n.a.,5.8,322,8.1,299,29.41,Steady,0,2.05,+71.6,34
1,March,14:44,+36.3,22,+1.2,+30.2,n.a.,6,313,13.2,263,29.41,Steady,0,2.05,+71.6,34
1,March,14:59,+37.4,21,+1,+37.4,n.a.,5.6,292,13.2,11,29.41,Steady,0,2.05,+71.8,34
1,March,15:14,+38.3,21,+1.8,+35.6,n.a.,4.5,328,5.8,254,29.41,Steady,0,2.05,+72,34
1,March,15:29,+41.5,23,+6.6,+41,n.a.,4.3,336,2.2,353,29.38,Steady,0,2.05,+71.8,34
1,March,15:44,+41.2,21,+4.3,+41,n.a.,4,324,4.9,318,29.41,Steady,0,2.05,+71.8,34
1,March,15:59,+40.6,21,+3.7,+33.8,n.a.,4.3,291,7.6,277,29.41,Steady,0,2.05,+71.8,34
1,March,16:14,+37.4,21,+1,+37.4,n.a.,4.9,309,5.4,186,29.41,Steady,0,2.05,+71.8,34
1,March,16:29,+36.1,22,+1,+23,n.a.,4.7,327,9.6,258,29.41,Steady,0,2.05,+71.6,35
1,March,16:44,+35.2,22,+0.3,+23,n.a.,5.1,308,10.1,291,29.38,Steady,0,2.05,+71.2,35
1,March,16:59,+34.5,22,-0.4,+33.8,n.a.,5.6,308,9.6,254,29.41,Steady,0,2.05,+71.1,35
1,March,17:14,+34.5,22,-0.4,+19.4,n.a.,5.4,319,10.1,302,29.41,Steady,0,2.05,+70.9,35
1,March,17:29,+33.6,23,-0.2,+33.6,n.a.,5.4,342,6.3,0,29.38,Steady,0,2.05,+70.7,35
1,March,17:50,+32.5,23,-1.1,+32,n.a.,4.7,355,8.1,197,29.38,Steady,0,2.05,+70.3,35
1,March,18:05,+31.3,23,-2.2,+31.3,n.a.,4.7,2,5.8,33,29.38,Steady,0,2.05,+70.2,35
1,March,18:20,+30.4,23,-2.9,+30.2,n.a.,4.7,352,5.4,333,29.41,Steady,0,2.05,+70,35
1,March,18:35,+29.5,23,-3.6,+21.2,n.a.,4.7,340,10.5,341,29.41,Steady,0,2.05,+70,35
1,March,18:50,+28.6,25,-2.7,+28.4,n.a.,4.5,347,4,251,29.41,Steady,0,2.05,+69.8,35
1,March,19:05,+27.5,26,-2.9,+26.6,n.a.,4,330,6.3,192,29.41,Steady,0,2.05,+69.8,35
1,March,19:20,+26.8,26,-3.5,+21.2,n.a.,3.4,332,5.8,326,29.41,Steady,0,2.05,+69.6,36
1,March,19:35,+26.2,29,-1.7,+26.2,n.a.,4.3,13,3.6,62,29.44,Steady,0,2.05,+69.3,36
1,March,19:50,+25.7,26,-4.4,+24.8,n.a.,4.9,7,2.7,77,29.44,Steady,0,2.05,+69.1,35
1,March,20:05,+25.3,29,-2.4,+24.8,n.a.,4.3,3,5.8,22,29.41,Steady,0,2.05,+68.9,35
1,March,20:20,+24.8,29,-2.9,+24.8,n.a.,4,354,5.4,123,29.44,Steady,0,2.05,+68.7,35
1,March,20:35,+23.7,27,-5.3,+23,n.a.,4.3,0,7.2,344,29.44,Steady,0,2.05,+68.7,35
1,March,20:50,+24.3,27,-4.9,+24.3,n.a.,4.5,13,7.6,72,29.44,Steady,0,2.05,+68.5,35
1,March,21:05,+24.1,29,-3.5,+17.6,n.a.,4.9,4,6.3,36,29.44,Steady,0,2.05,+68.4,35
1,March,21:20,+23.7,27,-5.3,+23,n.a.,5.1,358,5.8,39,29.44,Steady,0,2.05,+68.4,35
1,March,21:35,+23.4,27,-5.6,+23,n.a.,4.7,355,2.7,353,29.44,Steady,0,2.05,+68.2,35
1,March,21:50,+23.4,29,-4.2,+23,n.a.,4.3,5,8.7,164,29.44,Steady,0,2.05,+68,35
1,March,22:05,+23.2,29,-4.4,+23,n.a.,4.5,1,5.4,12,29.47,Steady,0,2.05,+68,35
1,March,22:20,+23,30,-3.8,+23,n.a.,4.3,345,5.8,2,29.47,Steady,0,2.05,+68,35
1,March,22:35,+22.8,30,-4,+3.2,n.a.,4.3,2,15.4,16,29.47,Steady,0,2.05,+68,35
1,March,22:50,+21.9,30,-4.7,+21.2,n.a.,4.5,14,4.5,29,29.47,Steady,0,2.05,+67.8,36
1,March,23:05,+21.6,30,-5.1,+21.2,n.a.,4,359,4,61,29.5,Steady,0,2.05,+67.8,36
1,March,23:20,+20.8,30,-5.6,+20.8,n.a.,3.8,358,4,140,29.5,Rising,0,2.05,+67.8,36
1,March,23:35,+21,30,-5.4,+15.8,n.a.,3.6,346,6.3,9,29.5,Rising,0,2.05,+67.8,36
1,March,23:50,+21,30,-5.4,+20.8,n.a.,3.6,332,6.3,255,29.5,Rising,0,2.05,+67.5,36
2,March,00:05,+20.7,30,-5.8,+20.7,n.a.,4,340,5.4,321,29.5,Rising,0,2.05,+67.6,36
2,March,00:20,+20.1,30,-6.3,+6.8,n.a.,3.8,335,8.1,334,29.5,Rising,0,2.05,+67.5,35
2,March,00:35,+19.8,30,-6.5,+10.4,n.a.,3.4,323,6.7,247,29.53,Rising,0,2.05,+67.3,35
2,March,00:50,+19.4,30,-6.9,+19.4,n.a.,3.6,336,4,43,29.53,Rising,0,2.05,+67.3,35
2,March,01:05,+18.9,30,-7.4,+18.9,n.a.,4.3,328,5.8,14,29.53,Rising,0,2.05,+67.6,35
2,March,01:20,+17.6,31,-7.8,+17.6,n.a.,4,323,5.4,183,29.53,Rising,0,2.05,+67.6,35
2,March,01:35,+17.1,31,-8.3,+17.1,n.a.,2.9,352,0,333,29.53,Rising,0,2.05,+67.6,35
2,March,01:50,+16.7,31,-8.7,+15.8,n.a.,2.5,26,2.2,42,29.53,Rising,0,2.05,+67.6,35
2,March,02:05,+17.1,31,-8.3,+17.2,n.a.,2.2,22,5.4,39,29.53,Rising,0,2.05,+67.6,35
2,March,02:20,+16.9,33,-7.2,+16.9,n.a.,2.5,358,0,210,29.53,Rising,0,2.05,+67.6,35
2,March,02:35,+16,31,-9.2,+15.8,n.a.,3.1,10,5.4,48,29.53,Rising,0,2.05,+67.6,35
2,March,02:50,+15.8,31,-9.4,+15.8,n.a.,3.4,14,5.4,357,29.53,Rising,0,2.05,+67.6,35
2,March,03:05,+16.2,31,-9,+15.8,n.a.,2.5,359,3.1,118,29.53,Rising,0,2.05,+67.6,35
2,March,03:20,+16.3,31,-8.9,+5,n.a.,2.7,348,7.6,292,29.53,Rising,0,2.05,+67.6,35
2,March,03:35,+16.2,31,-9,-4,n.a.,3.4,318,11,289,29.53,Rising,0,2.05,+67.6,35
2,March,03:50,+16.2,28,-11.2,+5,n.a.,3.1,312,7.6,293,29.53,Rising,0,2.05,+67.6,35
2,March,04:05,+15.8,29,-10.8,+15.8,n.a.,2.7,340,3.6,279,29.56,Rising,0,2.05,+67.5,35
2,March,04:20,+15.6,29,-10.8,+15.6,n.a.,2.5,1,3.1,344,29.56,Rising,0,2.05,+67.8,35
2,March,04:35,+15.6,29,-10.8,+8.6,n.a.,2.5,345,6.3,9,29.56,Rising,0,2.05,+67.6,35
2,March,04:50,+15.4,31,-9.8,+15.4,n.a.,2.9,342,0,353,29.56,Rising,0,2.05,+67.6,35
2,March,05:05,+15.3,31,-9.9,+15.4,n.a.,2.9,343,0,327,29.56,Rising,0,2.05,+67.5,35
2,March,05:20,+15.3,31,-9.9,+15.3,n.a.,2.5,340,4.5,265,29.56,Steady,0,2.05,+67.5,35
2,March,05:35,+15.3,31,-9.9,+15.3,n.a.,2.2,314,3.1,297,29.56,Steady,0,2.05,+67.5,35
2,March,05:50,+14.5,31,-10.5,+14,n.a.,1.8,319,2.7,285,29.56,Steady,0,2.05,+67.5,35
2,March,06:05,+13.3,Error,Error,+13.5,n.a.,1.8,335,2.7,338,29.56,Steady,0,2.05,+67.5,35
2,March,06:20,+12.6,Error,Error,+12.2,n.a.,2,316,0,343,29.59,Rising,0,2.05,+67.3,35
2,March,06:35,+12.4,Error,Error,+12.2,n.a.,1.8,299,0,319,29.59,Rising,0,2.05,+67.3,34
2,March,06:50,+12.9,Error,Error,+12.2,n.a.,2.5,301,4,302,29.59,Rising,0,2.05,+67.3,34
2,March,07:05,+12,Error,Error,+12,n.a.,2,301,2.2,308,29.59,Rising,0,2.05,+67.3,34
2,March,07:20,+11.3,Error,Error,+10.4,n.a.,0.9,276,0,233,29.59,Steady,0,2.05,+67.5,34
2,March,07:35,+12.7,Error,Error,+5,n.a.,0.4,295,6.3,317,29.62,Steady,0,2.05,+67.3,34
2,March,07:50,+15.4,37,-6.2,+15.4,n.a.,2.2,318,2.7,310,29.62,Steady,0,2.05,+67.3,34
2,March,08:05,+16.2,34,-7.2,+15.8,n.a.,3.4,298,4.9,280,29.62,Steady,0,2.05,+67.3,34
2,March,08:20,+18.3,30,-7.8,+17.6,n.a.,2.5,306,5.4,331,29.62,Rising,0,2.05,+67.5,34
2,March,08:35,+20.5,27,-8.1,+20.5,n.a.,2.7,342,4,294,29.62,Rising,0,2.05,+67.5,34
2,March,08:50,+20.7,25,-9.6,+20.7,n.a.,3.1,0,4.9,126,29.62,Rising,0,2.05,+67.3,34
2,March,09:05,+21.7,25,-8.7,+21.2,n.a.,3.8,340,3.1,152,29.62,Rising,0,2.05,+67.3,34
2,March,09:20,+19.9,25,-10.1,+19.4,n.a.,4.5,305,3.6,312,29.62,Rising,0,2.05,+67.6,34
2,March,09:35,+22.1,25,-8.3,+19.4,n.a.,5.1,304,5.8,19,29.62,Rising,0,2.05,+67.8,34
2,March,09:50,+18.1,25,-11.7,+12.2,n.a.,5.6,304,6.3,286,29.62,Rising,0,2.05,+67.6,34
2,March,10:05,+23.4,24,-8,+23,n.a.,4.7,309,2.7,341,29.62,Rising,0,2.05,+67.8,34
2,March,10:20,+21,25,-9.2,+14,n.a.,4.5,304,7.6,295,29.62,Steady,0,2.05,+68,34
2,March,10:35,+22.8,25,-7.6,+22.8,n.a.,5.4,300,4,231,29.62,Steady,0,2.05,+68.4,34
2,March,10:50,+21,25,-9.2,+14,n.a.,5.4,308,6.3,283,29.62,Steady,0,2.05,+68.7,34
2,March,11:05,+26.6,24,-5.3,+14,n.a.,4.9,323,8.1,72,29.59,Steady,0,2.05,+69.4,34
2,March,11:20,+30,23,-3.3,+30,n.a.,4.5,339,6.3,36,29.59,Steady,0,2.05,+69.6,33
2,March,11:35,+22.5,25,-8,+17.6,n.a.,4.5,348,5.4,269,29.59,Steady,0,2.05,+70.2,33
2,March,11:50,+23.9,24,-7.6,+19.4,n.a.,5.1,335,5.4,288,29.59,Steady,0,2.05,+70.5,33
2,March,12:05,+23.4,24,-8,+12.2,n.a.,5.1,302,7.6,329,29.59,Steady,0,2.05,+70.5,33
2,March,12:20,+24.6,24,-6.9,+24.6,n.a.,4.7,310,6.3,342,29.59,Steady,0,2.05,+70.7,33
2,March,12:35,+23.9,24,-7.6,+19.4,n.a.,4.5,334,5.8,331,29.59,Steady,0,2.05,+70.7,33
2,March,12:50,+24.4,24,-7.1,+24.4,n.a.,4.7,336,8.7,13,29.59,Steady,0,2.05,+70.9,33
2,March,13:05,+23.7,24,-7.8,+12.2,n.a.,4.9,339,7.6,276,29.59,Steady,0,2.05,+71.1,33
2,March,13:20,+25,24,-6.7,+19.4,n.a.,5.6,309,5.4,339,29.59,Steady,0,2.05,+71.4,33
2,March,13:35,+23.9,24,-7.6,+23,n.a.,6,292,2.7,353,29.59,Steady,0,2.05,+71.4,33
2,March,13:50,+24.8,24,-6.9,+24.8,n.a.,5.4,301,4,283,29.56,Steady,0,2.05,+71.8,33
2,March,14:05,+23.9,24,-7.6,+15.8,n.a.,4.5,318,6.3,279,29.56,Steady,0,2.05,+72,33
2,March,14:20,+25.7,24,-6,+24.8,n.a.,4.5,330,0,12,29.59,Steady,0,2.05,+72,33
2,March,14:35,+23.9,24,-7.6,+23,n.a.,5.6,313,10.5,58,29.59,Steady,0,2.05,+72.1,33
2,March,14:50,+25.7,24,-6,+24.8,n.a.,5.8,306,5.8,141,29.59,Steady,0,2.05,+72,32
2,March,15:05,+28.6,23,-4.5,+28.4,n.a.,5.1,324,2.7,217,29.59,Steady,0,2.05,+72,32
2,March,15:20,+26.8,23,-6,+15.8,n.a.,4.7,343,8.3,276,29.59,Steady,0,2.05,+72,32
2,March,15:45,+29.5,23,-3.6,+29.5,n.a.,4.7,327,5.8,357,29.59,Steady,0,2.05,+72,32
2,March,16:00,+32.2,23,-1.5,+32,n.a.,4,335,5.8,288,29.59,Steady,0,2.05,+71.8,32
2,March,16:15,+35.6,22,+0.5,+35.6,n.a.,3.8,346,3.6,9,29.59,Steady,0,2.05,+71.8,32
2,March,16:30,+28.6,23,-4.5,+24.8,n.a.,4.3,326,8.7,330,29.59,Steady,0,2.05,+71.6,32
2,March,18:21,+20.5,25,-9.8,+20.5,n.a.,2.7,328,3.1,5,29.62,Steady,0,2.05,+70,33
2,March,18:36,+20.5,25,-9.8,+20.5,n.a.,3.1,324,0,89,29.62,Steady,0,2.05,+70,33
2,March,18:51,+20.7,25,-9.6,+20.7,n.a.,3.1,344,3.6,45,29.62,Steady,0,2.05,+69.6,33
2,March,19:06,+19,25,-10.8,+19,n.a.,2.7,345,0,296,29.62,Steady,0,2.05,+69.6,33
2,March,19:21,+18.3,25,-11.6,+17.6,n.a.,1.6,356,0,4,29.62,Steady,0,2.05,+69.3,33
2,March,19:36,+18.3,25,-11.6,+17.6,n.a.,1.6,33,3.6,34,29.65,Steady,0,2.05,+69.3,33
2,March,19:51,+18.3,25,-11.6,+12.2,n.a.,2.5,48,5.4,305,29.65,Steady,0,2.05,+68.9,33
2,March,20:06,+18,25,-11.9,+17.6,n.a.,2.5,38,2.7,346,29.65,Steady,0,2.05,+68.9,33
2,March,20:21,+16.7,26,-12.1,+15.8,n.a.,2.5,10,2.7,81,29.65,Steady,0,2.05,+68.7,33
2,March,20:36,+17.6,26,-11.4,+17.6,n.a.,2.9,24,2.7,70,29.65,Steady,0,2.05,+68.7,33
2,March,20:51,+15.8,26,-13,+15.8,n.a.,2.9,26,3.6,22,29.65,Steady,0,2.05,+68.4,33
2,March,21:06,+16.9,26,-11.9,+16.9,n.a.,2.9,353,2.7,307,29.68,Steady,0,2.05,+68.5,33
2,March,21:21,+15.8,26,-13,+15.8,n.a.,3.1,358,2.2,44,29.68,Rising,0,2.05,+68.5,33
2,March,21:36,+16,26,-12.8,+3.2,n.a.,2.9,4,8.1,315,29.68,Rising,0,2.05,+68.5,33
2,March,21:51,+15.3,26,-13.4,+15.3,n.a.,2.7,18,2.7,176,29.68,Rising,0,2.05,+68.5,33
2,March,22:06,+14.4,29,-12.1,+14,n.a.,2,45,2.2,5,29.68,Rising,0,2.05,+68.5,33
2,March,22:21,+14.4,29,-12.1,+14,n.a.,2.2,15,2.7,297,29.68,Rising,0,2.05,+68.5,33
2,March,22:36,+13.5,29,-12.8,+13.5,n.a.,1.8,353,3.1,96,29.68,Rising,0,2.05,+68.4,33
2,March,22:51,+11.8,29,-14.3,+11.8,n.a.,0.7,31,0,29,29.68,Rising,0,2.05,+68.4,33
2,March,23:06,+11.1,29,-14.8,+10.4,n.a.,0.2,28,0,27,29.68,Rising,0,2.05,+68.4,33
2,March,23:21,+12,29,-14.1,+12,n.a.,0.2,27,0,69,29.68,Rising,0,2.05,+68.4,33
2,March,23:36,+10.2,29,-15.7,+10.2,n.a.,0.2,57,0,69,29.68,Rising,0,2.05,+68.4,33
2,March,23:51,+9.3,29,-16.4,+8.6,n.a.,0,69,0,69,29.68,Rising,0,2.05,+68,33
3,March,00:06,+9.3,29,-16.4,+8.6,n.a.,0,69,0,69,29.68,Rising,0,2.05,+67.6,33
3,March,00:21,+8.4,29,-17.1,+8.4,n.a.,0,69,0,69,29.68,Steady,0,2.05,+67.6,33
3,March,00:36,+7.5,29,-18,+6.8,n.a.,0,69,0,69,29.68,Steady,0,2.05,+67.6,33
3,March,00:51,+7.2,29,-18.4,+6.8,n.a.,0,69,0,69,29.68,Steady,0,2.05,+67.5,33
3,March,01:06,+7.2,29,-18.4,+6.8,n.a.,0,69,0,69,29.68,Steady,0,2.05,+67.5,33
3,March,01:21,+7.7,29,-17.9,+6.8,n.a.,0,69,0,69,29.68,Steady,0,2.05,+67.6,33
3,March,01:36,+7.3,29,-18.2,+6.8,n.a.,0,69,0,69,29.68,Steady,0,2.05,+67.5,33
3,March,01:51,+7,29,-18.4,+6.8,n.a.,0,69,0,69,29.68,Steady,0,2.05,+67.3,33
3,March,02:07,+7.7,29,-17.9,+6.8,n.a.,0,69,0,69,29.68,Steady,0,2.05,+67.5,33
3,March,02:22,+5.9,29,-19.5,+5,n.a.,0,69,0,69,29.68,Steady,0,2.05,+67.5,33
3,March,02:37,+6.3,29,-19.1,+6.3,n.a.,0,69,0,69,29.68,Steady,0,2.05,+67.3,33
3,March,02:52,+5.9,29,-19.5,+5,n.a.,0,69,0,69,29.68,Steady,0,2.05,+67.5,33
3,March,03:07,+5.9,29,-19.5,+5,n.a.,0,69,0,69,29.68,Steady,0,2.05,+67.3,33
3,March,03:22,+5.9,29,-19.5,+5,n.a.,0,69,0,69,29.68,Steady,0,2.05,+67.1,33
3,March,03:37,+5.4,29,-19.8,+5,n.a.,0,69,0,69,29.68,Steady,0,2.05,+67.3,33
3,March,03:52,+5,29,-20.2,+5,n.a.,0,69,0,69,29.71,Steady,0,2.05,+67.1,33
3,March,04:07,+5.4,29,-19.8,+5,n.a.,0,69,0,69,29.71,Steady,0,2.05,+66.9,33
3,March,04:22,+5.5,29,-19.8,+5,n.a.,0,69,0,69,29.71,Steady,0,2.05,+66.7,33
3,March,04:37,+5,29,-20.2,+5,n.a.,0,69,0,69,29.71,Steady,0,2.05,+67.5,33
3,March,04:52,+5,29,-20.2,+5,n.a.,0,69,0,69,29.71,Steady,0,2.05,+68.7,33
3,March,05:07,+5,29,-20.2,+5,n.a.,0,69,0,69,29.71,Steady,0,2.05,+67.8,33
3,March,05:22,+4.8,29,-20.4,+4.8,n.a.,0,69,0,69,29.71,Steady,0,2.05,+68.2,33
3,March,05:37,+4.5,29,-20.7,+4.5,n.a.,0,69,0,69,29.71,Steady,0,2.05,+67.6,33
3,March,05:52,+5,29,-20.2,+5,n.a.,0,69,0,69,29.71,Steady,0,2.05,+67.3,33
3,March,06:07,+3.6,29,-21.5,+3.2,n.a.,0,69,0,69,29.71,Steady,0,2.05,+67.1,33
3,March,06:22,+3.7,29,-21.3,+3.2,n.a.,0,69,0,69,29.74,Steady,0,2.05,+67.8,33
3,March,06:37,+3.4,29,-21.6,+3.2,n.a.,0,69,0,69,29.74,Steady,0,2.05,+68.9,33
3,March,06:52,+3.2,29,-21.8,+3.2,n.a.,0,69,0,69,29.74,Steady,0,2.05,+68,33
3,March,07:07,+4.3,29,-20.9,+3.2,n.a.,0,69,0,69,29.74,Steady,0,2.05,+68.2,32
3,March,07:22,+3.7,29,-21.3,+3.2,n.a.,0,69,0,69,29.76,Rising,0,2.05,+68.2,33
3,March,07:37,+8.2,29,-17.3,+8.2,n.a.,0,69,0,69,29.74,Rising,0,2.05,+67.8,33
3,March,07:52,+15.6,29,-10.8,+15.3,n.a.,0,69,0,69,29.76,Rising,0,2.05,+67.5,33
3,March,08:07,+19,33,-5.3,+19,n.a.,0,70,0,71,29.76,Rising,0,2.05,+67.3,33
3,March,08:22,+19.9,27,-8.7,+19.4,n.a.,0.2,76,2.7,73,29.76,Rising,0,2.05,+67.1,33
3,March,08:37,+23,27,-6,+23,n.a.,0.2,84,0,342,29.76,Rising,0,2.05,+69.1,33
3,March,08:52,+26.8,23,-6,+26.6,n.a.,0.2,5,0,25,29.76,Rising,0,2.05,+68.5,33
3,March,09:07,+19.8,25,-10.3,+19.4,n.a.,0.9,28,4.9,72,29.76,Rising,0,2.05,+68,33
3,March,09:22,+22.5,25,-8,+22.5,n.a.,1.6,56,0,96,29.76,Rising,0,2.05,+68,33
3,March,09:37,+28.4,23,-4.5,+28.4,n.a.,0.7,41,2.7,32,29.76,Rising,0,2.05,+68.2,33
3,March,09:52,+25.3,24,-6.3,+24.8,n.a.,1.1,81,2.2,99,29.79,Rising,0,2.05,+68.2,33
